"Ping","Server","CPU Average / 30 sec","CPU Max","CPU Min","Memory Usage","%Ocupado C:","%Ocupado D:","%Ocupado E:","DiskQueue","3 TopProcess","3 TopProcessPercent","UpTime"
"GREENOK","XAPISV3264P","57,25%","72,29%","28,58%","49.02%","C:69.3%","D:41.72%","E:70.71%","0","javaw--javaw#10--iexplore#44","78--52--11","0"
"GREENOK","XAPISV3265P","20,91%","31,91%","8,88%","44.57%","C:68.62%","D:41.66%","E:69.83%","0","UcMapi#7--lsass--iexplore#21","12--8--4","0"
"GREENOK","XAPISV3266P","45,50%","62,31%","27,93%","49.31%","C:69.11%","D:41.7%","E:70.19%","0","iexplore#3--iexplore#20--javaw#10","18--11--7","0"
"GREENOK","XAPISV3267P","14,25%","22,66%","5,66%","47.82%","C:69.08%","D:41.99%","E:70.19%","0","wfica32--System--iexplore#26","26--7--3","0"
"GREENOK","XAPISV3268P","27,19%","42,58%","16,60%","44.69%","C:73.47%","D:41.85%","E:74.41%","0","encsvc--Receiver#11--System","99--30--23","0"
"GREENOK","XAPISV3269P","31,67%","38,59%","25,78%","49.1%","C:69.17%","D:41.92%","E:70.45%","0","EXB600--javaw#17--iexplore#15","99--14--11","0"
"GREENOK","XAPISV3270P","14,81%","20,73%","10,69%","48.85%","C:69.57%","D:41.78%","E:70.66%","0","javaw#36--javaw#38--iexplore#29","22--22--7","0"
"GREENOK","XAPISV3271P","38,32%","66,21%","27,34%","45.72%","C:68.24%","D:41.95%","E:69.11%","0","javaw#28--javaw#12--javaw#47","100--26--3","0"
"GREENOK","XAPISV3272P","51,79%","68,58%","32,21%","46.78%","C:68.63%","D:41.78%","E:69.41%","0","iexplore#27--javaw#22--wfica32","80--18--14","0"
"GREENOK","XAPISV3273P","16,70%","25,15%","11,61%","46.58%","C:68.85%","D:41.77%","E:69.84%","0","javaw#38--UcMapi#6--javaw#14","32--20--8","0"
"GREENOK","XAPISV3274P","23,68%","44,25%","10,74%","44.6%","C:68.7%","D:42.29%","E:70.22%","0","wfica32--javaw#46--OutlookEmbed365","28--8--8","0"
"GREENOK","XAPISV3275P","57,90%","79,82%","37,80%","43.76%","C:68.84%","D:41.66%","E:70.44%","0","javaw#11--javaw--javaw#17","16--16--12","0"
"GREENOK","XAPISV3276P","36,52%","48,63%","30,53%","46.95%","C:69.01%","D:41.71%","E:70.25%","0","iexplore#6--javaw#22--javaw#2","74--8--8","0"
"GREENOK","XAPISV3277P","23,96%","30,14%","15,00%","47.83%","C:68.75%","D:41.7%","E:69.92%","0","javaw#16--lsass--javaw#36","7--3--3","0"
"GREENOK","XAPISV3278P","45,39%","74,44%","37,31%","44.46%","C:68.77%","D:41.85%","E:70.81%","0","iexplore#7--UcMapi#3--iexplore#19","15--11--11","0"
"GREENOK","XAPISV3279P","28,73%","42,19%","20,59%","48.37%","C:68.53%","D:41.82%","E:69.3%","0","iexplore#33--javaw#6--javaw#49","95--40--25","0"
"GREENOK","XAPISV3280P","75,94%","91,02%","63,87%","44.15%","C:68.34%","D:41.89%","E:69.36%","0","WINWORD--iexplore#19--iexplore#13","100--71--63","0"
"GREENOK","XAPISV3281P","19,32%","36,39%","7,03%","46.55%","C:68.88%","D:41.87%","E:70.08%","0","wfica32--javaw#14--javaw#2","22--7--3","0"
"GREENOK","XAPISV3282P","73,38%","85,95%","60,78%","43.72%","C:68.37%","D:41.67%","E:70.31%","0","IeEmbed--iexplore#10--iexplore#11","0--0--0","0"
"GREENOK","XAPISV3283P","23,72%","32,29%","19,88%","43.28%","C:68.33%","D:41.77%","E:69.21%","0","javaw#45--javaw#10--javaw#20","27--19--11","0"
"GREENOK","XAPISV3284P","29,77%","48,63%","19,53%","48.72%","C:68.61%","D:41.55%","E:70.2%","0","javaw--iexplore#31--javaw#22","100--75--28","0"
"GREENOK","XAPISV3285P","34,46%","52,82%","15,31%","48.28%","C:68.63%","D:41.77%","E:69.31%","0","javaw#28--iexplore#37--javaw#10","76--58--43","0"
"GREENOK","XAPISV3286P","22,16%","31,43%","13,27%","47.46%","C:68.83%","D:41.8%","E:69.77%","0","iexplore#21--iexplore#7--iexplore#5","19--11--7","0"
"GREENOK","XAPISV3287P","37,52%","45,75%","27,93%","51.02%","C:68.98%","D:41.73%","E:71.03%","0","iexplore#15--iexplore#1--iexplore#20","80--18--7","0"
"GREENOK","XAPISV3288P","32,59%","39,72%","27,42%","49.94%","C:68.58%","D:41.79%","E:69.58%","0","ab0100P#8--UcMapi#7--IeEmbed#3","0--0--0","0"
"GREENOK","XAPISV3289P","35,30%","42,77%","29,33%","48.66%","C:69.13%","D:41.68%","E:70.87%","0","SelfServicePlugin#8--Sentinel#8--wfcrun32#8","0--0--0","0"
"GREENOK","XAPISV3290P","58,11%","94,08%","28,50%","46.8%","C:68.72%","D:42.04%","E:70.14%","0","iexplore#5--iexplore#30--UcMapi#5","59--40--11","0"
"GREENOK","XAPISV3291P","20,60%","29,10%","13,47%","43.67%","C:68.21%","D:41.68%","E:69.67%","0","javaw#40--javaw#8--IeEmbed","20--8--4","0"
"GREENOK","XAPISV3292P","28,34%","33,24%","19,31%","46.75%","C:69.23%","D:41.79%","E:70.3%","0","iexplore#22--iexplore#30--javaw#22","100--41--11","0"
"GREENOK","XAPISV3293P","45,05%","62,78%","33,58%","45.8%","C:68.3%","D:41.83%","E:69.4%","0","javaw#34--iexplore#25--javaw#24","100--26--19","0"
"GREENOK","XAPISV3294P","29,33%","40,68%","11,91%","43.5%","C:68.8%","D:41.77%","E:69.93%","0","iexplore#29--iexplore#28--javaw#10","37--34--11","0"
"GREENOK","XAPISV3295P","41,32%","61,17%","27,48%","50.58%","C:69.35%","D:41.82%","E:72.54%","0","javaw#10--iexplore#29--iexplore#18","94--91--73","0"
"GREENOK","XAPISV3296P","14,67%","22,83%","7,88%","45.35%","C:68.77%","D:41.67%","E:69.88%","0","CT2000--iexplore#10--OUTLOOK","85--19--11","0"
"GREENOK","XAPISV3297P","16,06%","20,71%","10,36%","48.38%","C:69.07%","D:41.91%","E:71.08%","0","javaw#16--javaw#32--lync","100--11--7","0"
"GREENOK","XAPISV3298P","22,69%","35,94%","16,10%","44.3%","C:68.37%","D:41.86%","E:70.56%","0","javaw#39--iexplore#3--taskhost#4","94--47--19","0"
"GREENOK","XAPISV3299P","47,43%","66,21%","32,88%","45.99%","C:68.32%","D:41.81%","E:69%","0","javaw#44--iexplore#16--iexplore#18","100--80--30","0"
"GREENOK","XAPISV3300P","61,97%","73,05%","37,89%","49.38%","C:68.69%","D:41.59%","E:69.31%","0","EXB600--javaw#14--javaw#22","81--74--29","0"
"GREENOK","XAPISV3301P","42,35%","54,29%","32,22%","47.57%","C:68.63%","D:42.03%","E:70.09%","0","iexplore#9--javaw#30--iexplore#22","76--38--19","0"
"GREENOK","XAPISV3302P","50,87%","62,90%","35,43%","48.69%","C:68.46%","D:41.77%","E:69.01%","0","iexplore#20--javaw#22--iexplore#13","100--62--54","0"
"GREENOK","XAPISV3303P","24,34%","30,86%","14,65%","49.66%","C:69.98%","D:41.77%","E:72.01%","0","javaw#36--javaw#28--BrokerAgent","100--84--40","0"
"GREENOK","XAPISV3304P","39,92%","50,58%","28,19%","48.02%","C:68.5%","D:41.75%","E:70.29%","0","iexplore#27--UcMapi#4--javaw#26","86--15--11","0"
"GREENOK","XAPISV3305P","28,76%","45,68%","15,94%","45.61%","C:68.64%","D:41.73%","E:69.73%","0","javaw#14--javaw#28--OutlookEmbed365","26--26--7","0"
"GREENOK","XAPISV3306P","31,56%","47,71%","20,12%","45.49%","C:68.95%","D:41.73%","E:70.14%","0","OUTLOOK#1--javaw#29--ABTelnetPRC#8","0--0--0","0"
"GREENOK","XAPISV3307P","51,12%","65,43%","33,59%","46.57%","C:69.32%","D:41.83%","E:70.82%","0","lynchtmlconv--iexplore#12--iexplore#13","0--0--0","0"
"GREENOK","XAPISV3308P","26,49%","38,15%","16,30%","46.3%","C:68.87%","D:41.76%","E:69.98%","0","javaw#12--iexplore#28--iexplore#16","100--71--22","0"
"GREENOK","XAPISV3309P","66,50%","80,33%","54,10%","50.85%","C:69.38%","D:41.73%","E:71.04%","0","iexplore#39--javaw#27--javaw#12","68--46--21","0"
"GREENOK","XAPISV3310P","22,09%","38,24%","10,10%","47.97%","C:68.75%","D:41.93%","E:70.09%","0","javaw#35--javaw#15--javaw#22","30--18--15","0"
"GREENOK","XAPISV3311P","30,96%","38,86%","17,77%","43.6%","C:68.77%","D:41.63%","E:69.46%","0","OM6300--javaw--javaw#38","77--54--27","0"
"GREENOK","XAPISV3312P","32,51%","40,99%","17,15%","50.52%","C:68.89%","D:41.71%","E:69.42%","0","javaw#34--javaw#16--iexplore#34","18--11--7","0"
"GREENOK","XAPISV3313P","20,94%","32,77%","12,45%","46.8%","C:68.69%","D:41.64%","E:70.03%","0","splwow64#3--AcroRd32#2--iexplore#5","77--11--7","0"
"GREENOK","XAPISV3314P","34,29%","59,18%","18,95%","50.11%","C:68.9%","D:41.67%","E:69.73%","0","IeEmbed#4--IeEmbed#5--csrss#11","0--0--0","0"
"GREENOK","XAPISV3315P","35,25%","52,15%","19,53%","47.93%","C:68.74%","D:41.75%","E:69.51%","0","javaw#36--javaw#10--javaw#46","61--25--18","0"
"GREENOK","XAPISV3316P","52,68%","66,20%","42,42%","49.44%","C:68.52%","D:41.75%","E:69.09%","0","MSACCESS--javaw#33--iexplore#12","0--0--0","0"
"GREENOK","XAPISV3325P","48,94%","61,92%","43,95%","43.35%","C:69.05%","D:41.73%","E:69.82%","0","iexplore#13--iexplore#18--iexplore#20","93--81--77","0"
"GREENOK","XAPISV3326P","49,31%","64,72%","35,55%","46.73%","C:68.79%","D:41.65%","E:70.56%","0","javaw#28--wfica32--javaw#32","49--42--23","0"
"GREENOK","XAPISV3327P","36,53%","44,13%","24,60%","47.13%","C:68.93%","D:41.76%","E:70.24%","0","wfica32--iexplore#23--javaw#26","59--18--18","0"
"GREENOK","XAPISV3328P","25,32%","38,92%","14,64%","47.21%","C:68.83%","D:41.59%","E:69.84%","0","iexplore#22--OUTLOOK#1--javaw#26","25--14--11","0"
"GREENOK","XAPISV3329P","28,87%","48,65%","13,51%","43.7%","C:68.81%","D:41.8%","E:69.66%","0","javaw#24--javaw#26--javaw#38","15--11--7","0"
"GREENOK","XAPISV3330P","27,54%","37,69%","16,40%","45.28%","C:68.45%","D:41.78%","E:69.2%","0","iexplore#16--iexplore#26--javaw#16","100--23--19","0"
"GREENOK","XAPISV3331P","28,71%","47,31%","18,55%","46.6%","C:68.32%","D:41.64%","E:70.09%","0","iexplore#32--System--IeEmbed","100--36--18","0"
"GREENOK","XAPISV3332P","31,92%","39,85%","20,90%","44.31%","C:68.35%","D:41.73%","E:69.31%","0","wfica32--iexplore#14--iexplore#18","30--30--7","0"
"GREENOK","XAPISV3333P","38,95%","54,30%","28,00%","48.11%","C:68.88%","D:41.76%","E:70.95%","0","javaw#2--iexplore#15--javaw#14","11--3--3","0"
"GREENOK","XAPISV3334P","39,70%","49,27%","29,17%","48.19%","C:69.37%","D:41.75%","E:70.9%","0","iexplore#1--javaw#14--iexplore#11","99--95--77","0"
"GREENOK","XAPISV3335P","32,45%","40,10%","27,35%","43.81%","C:68.71%","D:41.71%","E:70.39%","0","javaw#46--javaw#40--javaw#2","92--27--11","0"
"GREENOK","XAPISV3336P","40,90%","62,39%","28,19%","44.76%","C:69.43%","D:41.89%","E:70.01%","0","javaw#6--WINWORD--wfica32","14--11--7","0"
"GREENOK","XAPISV3337P","32,99%","38,94%","24,45%","48.76%","C:69.14%","D:41.94%","E:70.22%","0","iexplore#14--javaw#44--iexplore#5","84--70--59","0"
"GREENOK","XAPISV3338P","31,45%","44,00%","18,17%","47.07%","C:68.44%","D:41.74%","E:69.39%","0","javaw#8--ih0500--javaw#30","100--40--14","0"
"GREENOK","XAPISV3339P","56,07%","73,98%","27,14%","43.4%","C:68.27%","D:42.05%","E:69.91%","0","UcMapi#4--javaw#16--javaw#6","16--12--8","0"
"GREENOK","XAPISV3340P","29,67%","46,48%","18,74%","44.51%","C:68.46%","D:41.67%","E:69.02%","0","javaw#12--javaw#6--iexplore#28","100--71--48","0"
"GREENOK","XAPISV3441P","34,12%","68,58%","19,21%","46.11%","C:68.8%","D:41.56%","E:69.47%","0","javaw#22--javaw#36--javaw#18","81--32--12","0"
"GREENOK","XAPISV3442P","38,35%","71,67%","11,42%","44.75%","C:68.37%","D:41.69%","E:69.31%","0","javaw--System--javaw#10","93--12--8","0"
"GREENOK","XAPISV3443P","65,58%","76,39%","54,29%","51.9%","C:68.72%","D:42.02%","E:70.46%","0","iexplore#23--iexplore#15--iexplore#21","98--73--69","0"
"GREENOK","XAPISV3444P","15,55%","24,87%","7,79%","45.48%","C:69.04%","D:41.84%","E:70.2%","0","javaw#16--javaw#33--javaw#38","24--12--12","0"
"GREENOK","XAPISV3445P","38,27%","53,65%","26,25%","45.28%","C:69%","D:41.73%","E:71.37%","0","javaw#36--iexplore#27--csrss#9","93--29--12","0"
"GREENOK","XAPISV3446P","35,34%","47,42%","8,10%","44.14%","C:68.58%","D:41.91%","E:69.96%","0","iexplore#19--javaw#8--iexplore#28","100--99--51","0"
"GREENOK","XAPISV3447P","43,96%","63,12%","28,00%","46.6%","C:68.78%","D:41.76%","E:69.74%","0","wfica32--javaw#14--javaw#42","77--77--36","0"
"GREENOK","XAPISV3448P","31,95%","46,92%","25,97%","43.89%","C:68.3%","D:41.71%","E:69.27%","0","iexplore#34--dllhost#1--iexplore#25","100--49--44","0"
"GREENOK","XAPISV3449P","22,95%","34,63%","16,99%","45.86%","C:69.02%","D:41.77%","E:70.22%","0","javaw#18--javaw#26--WinTCPInW#4","76--46--34","0"
"GREENOK","XAPISV3450P","38,26%","53,13%","23,71%","50.43%","C:69.35%","D:41.78%","E:70.53%","0","ABTelnetPRC#8--ab0100P#8--javaw#32","0--0--0","0"
"GREENOK","XAPISV3451P","38,23%","53,55%","26,03%","46.49%","C:68.52%","D:41.78%","E:69.38%","0","javaw#49--javaw#4--javaw#36","100--99--67","0"
"GREENOK","XAPISV3452P","35,55%","50,18%","22,64%","45.19%","C:68.19%","D:41.63%","E:68.7%","0","iexplore#31--iexplore#28--javaw#22","89--8--4","0"
"GREENOK","XAPISV3453P","36,52%","43,56%","28,71%","46.48%","C:68.81%","D:41.76%","E:70.79%","0","javaw#18--javaw#6--javaw#38","17--13--13","0"
"GREENOK","XAPISV3454P","42,74%","57,27%","27,21%","45.83%","C:68.21%","D:41.69%","E:69.59%","0","javaw#45--javaw#14--iexplore#22","100--54--12","0"
"GREENOK","XAPISV3455P","34,25%","54,15%","22,93%","49.19%","C:68.8%","D:41.88%","E:71%","0","iexplore#18--javaw#2--javaw#36","99--19--11","0"
"GREENOK","XAPISV3456P","26,45%","46,68%","12,89%","45.38%","C:68.84%","D:41.6%","E:69.75%","0","javaw#38--iexplore#26--javaw#20","100--33--33","0"
"GREENOK","XAPISV3457P","22,64%","39,76%","11,52%","43.56%","C:68.39%","D:41.84%","E:69.64%","0","concentr#7--Receiver#7--SelfServicePlugin#7","0--0--0","0"
"GREENOK","XAPISV3458P","50,65%","62,13%","27,11%","50.27%","C:68.91%","D:42%","E:70.06%","0","splwow64#12--iexplore#31--javaw#6","82--79--54","0"
"GREENOK","XAPISV3459P","18,09%","26,35%","8,46%","48.19%","C:68.8%","D:41.7%","E:69.85%","0","javaw#40--javaw#12--javaw#38","100--16--12","0"
"GREENOK","XAPISV3460P","35,60%","41,21%","23,71%","45.45%","C:68.68%","D:41.6%","E:69.88%","0","iexplore#28--javaw--javaw#2","65--16--8","0"
"GREENOK","XAPISV3461P","23,51%","31,84%","18,25%","47.79%","C:69.11%","D:41.81%","E:71.41%","0","iexplore#21--POWERPNT--iexplore#1","57--32--20","0"
"GREENOK","XAPISV3462P","31,39%","42,27%","24,06%","44.94%","C:68.56%","D:42.04%","E:69.64%","0","iexplore#1--lsass--javaw#6","63--15--15","0"
"GREENOK","XAPISV3463P","20,80%","53,32%","7,82%","46.84%","C:68.97%","D:41.92%","E:70.06%","0","javaw#22--javaw#2--javaw#30","8--4--4","0"
