"Ping","Server","CPU Average / 30 sec","CPU Max","CPU Min","Memory Usage","%Ocupado C:","%Ocupado D:","%Ocupado E:","DiskQueue","3 TopProcess","3 TopProcessPercent","UpTime"
"GREENOK","XAPISV3328P","23,87%","39,12%","15,12%","47.9%","C:68.93%","D:41.59%","E:69.84%","0","javaw--iexplore#22--javaw#18","68--23--23","0"
"GREENOK","XAPISV3329P","43,10%","51,50%","30,33%","45.03%","C:68.91%","D:41.82%","E:69.82%","0","iexplore#33--javaw#10--iexplore#20","95--25--14","0"
"GREENOK","XAPISV3330P","45,68%","61,33%","24,87%","47.26%","C:68.78%","D:41.88%","E:69.57%","0","javaw#18--iexplore#26--iexplore#25","46--39--17","0"
"GREENOK","XAPISV3331P","28,69%","40,87%","16,79%","47.34%","C:68.38%","D:41.65%","E:70.14%","0","javaw#36--iexplore#34--javaw#46","31--17--10","0"
"GREENOK","XAPISV3332P","38,60%","52,20%","31,84%","45.25%","C:68.4%","D:41.73%","E:69.36%","0","wfica32--javaw#30--javaw#6","80--54--32","0"
"GREENOK","XAPISV3333P","33,88%","44,39%","26,75%","48.91%","C:68.96%","D:41.76%","E:71.05%","0","iexplore#23--javaw#2--javaw#4","85--19--15","0"
"GREENOK","XAPISV3334P","53,22%","63,51%","39,12%","48.2%","C:69.39%","D:41.75%","E:70.95%","0","javaw#6--iexplore#11--iexplore#24","75--75--30","0"
"GREENOK","XAPISV3335P","27,97%","35,16%","20,71%","44.76%","C:68.82%","D:41.71%","E:70.44%","0","javaw#46--WinTCPInW#11--javaw#6","44--11--11","0"
"GREENOK","XAPISV3336P","25,66%","39,86%","14,84%","45.54%","C:69.57%","D:41.89%","E:70.22%","0","iexplore#9--javaw#36--wfica32#1","19--15--15","0"
"GREENOK","XAPISV3337P","50,39%","61,32%","42,76%","48.68%","C:69.16%","D:41.95%","E:70.22%","0","javaw#16--iexplore#14--javaw#34","100--78--17","0"
"GREENOK","XAPISV3338P","35,17%","45,46%","28,34%","47.17%","C:68.46%","D:41.74%","E:69.39%","0","7zFM--javaw#24--javaw#6","33--18--11","0"
"GREENOK","XAPISV3339P","43,01%","66,60%","24,80%","43.87%","C:68.36%","D:42.05%","E:69.91%","0","javaw#16--iexplore#1--javaw#6","80--19--19","0"
"GREENOK","XAPISV3340P","24,49%","38,98%","14,14%","44.78%","C:68.5%","D:41.71%","E:69.13%","0","javaw#24--javaw#14--iexplore#27","19--11--7","0"
"GREENOK","XAPISV3417P","67,53%","96,49%","29,85%","37.7%","C:68.63%","D:41.32%","E:69.88%","0","javaw#22--OUTLOOK#5--javaw#11","17--13--13","0"
"GREENOK","XAPISV3418P","37,41%","53,60%","24,01%","41.75%","C:68.88%","D:41.53%","E:71.02%","0","WINWORD--64BitMAPIBroker#2--splwow64#2","0--0--0","0"
"GREENOK","XAPISV3419P","30,17%","49,67%","20,86%","38.74%","C:69.05%","D:41.52%","E:71.56%","0","iexplore#6--javaw#2--javaw#6","36--18--9","0"
"GREENOK","XAPISV3420P","35,55%","44,55%","25,86%","37.36%","C:68.94%","D:41.35%","E:71.19%","0","iexplore#7--iexplore#9--javaw#26","100--100--100","0"
"GREENOK","XAPISV3421P","37,03%","57,95%","19,94%","43.05%","C:69.2%","D:41.39%","E:70.52%","0","encsvc--iexplore#3--iexplore#7","98--25--21","0"
"GREENOK","XAPISV3422P","40,15%","54,80%","29,62%","40.18%","C:68.85%","D:41.28%","E:68.53%","0","iexplore#1--CtxSvcHost#3--OutlookEmbed365","12--12--12","0"
"GREENOK","XAPISV3423P","39,75%","56,14%","23,01%","37.42%","C:68.69%","D:41.62%","E:69.82%","0","EXB700--javaw#10--EXB600","72--68--29","0"
"GREENOK","XAPISV3424P","31,90%","45,55%","20,18%","43.83%","C:69.47%","D:41.48%","E:69.62%","0","javaw#30--javaw#16--iexplore#3","31--17--17","0"
"GREENOK","XAPISV3441P","24,88%","32,88%","16,85%","46.57%","C:68.81%","D:41.57%","E:69.47%","0","javaw#18--iexplore#13--iexplore#18","100--99--43","0"
"GREENOK","XAPISV3442P","54,97%","80,06%","32,50%","45.36%","C:68.39%","D:41.69%","E:69.42%","0","splwow64#13--iexplore#21--lsass","52--24--12","0"
"GREENOK","XAPISV3443P","73,83%","82,86%","57,06%","53.5%","C:68.75%","D:42.03%","E:70.51%","0","javaw#18--iexplore#21--iexplore#23","83--79--71","0"
"GREENOK","XAPISV3444P","54,05%","63,51%","32,09%","46.69%","C:69.09%","D:41.86%","E:70.26%","0","javaw#6--javaw#38--javaw#18","48--16--16","0"
"GREENOK","XAPISV3445P","40,99%","59,61%","23,32%","46.06%","C:69.13%","D:41.76%","E:71.53%","0","ssonsvr#8--taskhost#8--icak2meng#8","0--0--0","0"
"GREENOK","XAPISV3446P","34,75%","52,54%","21,45%","43.55%","C:68.59%","D:41.92%","E:69.96%","0","javaw#2--javaw#32--lsass","82--8--8","0"
"GREENOK","XAPISV3447P","22,21%","32,81%","12,69%","47.06%","C:68.81%","D:41.76%","E:69.74%","0","javaw#14--wfica32--javaw#42","56--36--24","0"
"GREENOK","XAPISV3448P","38,63%","43,94%","27,14%","43.37%","C:68.35%","D:41.73%","E:70.11%","0","iexplore#33--EXB700--javaw#32","100--36--13","0"
"GREENOK","XAPISV3449P","17,92%","36,58%","6,63%","46.08%","C:69.05%","D:41.78%","E:70.22%","0","javaw#10--iexplore--javaw#8","100--8--8","0"
"GREENOK","XAPISV3450P","58,04%","88,68%","41,21%","50.68%","C:69.29%","D:41.78%","E:70.53%","0","javaw#16--javaw#38--iexplore#20","100--54--27","0"
"GREENOK","XAPISV3451P","41,92%","56,62%","23,36%","46.79%","C:68.55%","D:41.79%","E:69.43%","0","StatusTray#8--ReconnAct#8--concentr#8","0--0--0","0"
"GREENOK","XAPISV3452P","21,94%","27,40%","16,86%","45.68%","C:68.22%","D:41.64%","E:68.75%","0","OSPPSVC--iexplore#31--iexplore#28","97--76--16","0"
"GREENOK","XAPISV3453P","28,07%","56,84%","17,00%","46.88%","C:68.83%","D:41.76%","E:70.79%","0","javaw#12--javaw#30--javaw#40","56--8--8","0"
"GREENOK","XAPISV3454P","40,08%","60,97%","29,10%","46.69%","C:68.22%","D:41.69%","E:69.74%","0","wfcrun32#8--Sentinel#8--PROTEOEclipse#8","0--0--0","0"
"GREENOK","XAPISV3455P","53,46%","61,37%","47,32%","50.45%","C:68.87%","D:41.88%","E:71%","0","javaw#38--iexplore#18--iexplore#39","100--92--46","0"
"GREENOK","XAPISV3456P","28,34%","47,12%","19,53%","45.04%","C:68.87%","D:41.61%","E:69.85%","0","iexplore#17--javaw#2--javaw#20","23--23--11","0"
"GREENOK","XAPISV3457P","30,41%","45,36%","10,63%","42.9%","C:68.11%","D:41.9%","E:69.64%","0","javaw#44--javaw#38--javaw#10","100--29--20","0"
"GREENOK","XAPISV3458P","53,48%","75,06%","36,67%","51.18%","C:68.98%","D:42%","E:70.17%","0","javaw#10--iexplore#35--javaw#38","99--60--35","0"
"GREENOK","XAPISV3459P","22,57%","44,18%","11,30%","48.39%","C:68.84%","D:41.7%","E:69.85%","0","javaw#44--javaw#2--javaw#17","100--48--8","0"
"GREENOK","XAPISV3460P","34,06%","43,47%","25,78%","45.54%","C:68.7%","D:41.62%","E:69.88%","0","javaw--iexplore#28--javaw#18","100--68--17","0"
"GREENOK","XAPISV3461P","26,10%","38,54%","21,37%","47.98%","C:69.14%","D:41.83%","E:71.46%","0","encsvc--iexplore#21--iexplore#30","100--71--29","0"
"GREENOK","XAPISV3462P","34,95%","46,73%","21,84%","45.37%","C:68.63%","D:42.04%","E:69.85%","0","iexplore#1--javaw#38--lsass","67--15--11","0"
"GREENOK","XAPISV3463P","19,40%","29,83%","8,94%","47.36%","C:69%","D:41.92%","E:70.11%","0","iexplore#24--javaw#30--javaw#38","12--4--4","0"
"GREENOK","XAPISV3464P","1,48%","7,23%","0,00%","9.47%","C:65.13%","D:40.53%","E:61.99%","0","SCService64--MSOIDSVCM--MSOIDSVC","0--0--0","0"
"GREENOK","XARISV0700P","3,36%","5,47%","1,57%","54%","C:55.76%","D:53.5%","E:59.24%","0","WmiApSrv_3760--SCService64_3656--Srvhost_3632","0--0--0","0"
"GREENOK","XARISV0701P","4,45%","7,03%","2,35%","54.69%","C:55.11%","D:53.7%","E:60.52%","0","WmiApSrv_3804--SCService64_3696--Srvhost_3676","0--0--0","0"
"GREENOK","XARISV0702P","2,81%","4,69%","0,78%","62.65%","C:55.11%","D:53.7%","E:65.81%","0","WmiApSrv_3780--SCService64_3676--Srvhost_3644","0--0--0","0"
"GREENOK","XARISV0703P","5,70%","9,38%","0,00%","62.13%","C:55.1%","D:53.5%","E:65.49%","0","WmiApSrv_3780--SCService64_3684--Srvhost_3664","0--0--0","0"
"GREENOK","XARISV0704P","3,83%","7,03%","1,57%","62.62%","C:55.77%","D:53.7%","E:65.03%","0","dllhost_4640--WmiApSrv_3772--SCService64_3668","12--0--0","0"
"GREENOK","XARISV0705P","4,61%","7,03%","2,35%","64.04%","C:55.77%","D:53.7%","E:65.34%","0","SemsService_3808--WmiApSrv_3724--SCService64_3628","0--0--0","0"
"GREENOK","XARISV0706P","1,18%","4,70%","0,01%","55.35%","C:55.11%","D:53.5%","E:60.34%","0","WmiApSrv_3792--SCService64_3688--Srvhost_3664","0--0--0","0"
"GREENOK","XARISV0707P","7,35%","41,41%","0,00%","64.6%","C:55.1%","D:51.72%","E:65.05%","0","scan_6012--SemsService_3788--WmiApSrv_3704","93--0--0","0"
"GREENOK","XARISV0708P","4,85%","10,95%","1,58%","60.55%","C:55.76%","D:53.5%","E:64.53%","0","SCService64_3700--Srvhost_3680--MSOIDSVCM_3504","0--0--0","0"
"GREENOK","XARISV0709P","4,62%","8,60%","1,57%","62.01%","C:55.1%","D:51.72%","E:64.74%","0","WmiApSrv_3780--SCService64_3676--Srvhost_3648","0--0--0","0"
"GREENOK","XARISV0710P","4,38%","7,03%","1,57%","61.89%","C:55.76%","D:51.72%","E:62.54%","0","SCService64_3688--Srvhost_3652--MSOIDSVCM_3468","0--0--0","0"
"GREENOK","XARISV0711P","13,69%","38,29%","2,36%","61.87%","C:55.77%","D:53.7%","E:64.89%","0","SCService64_3688--Srvhost_3660--MSOIDSVCM_3496","0--0--0","0"
"GREENOK","XARISV0712P","4,77%","7,03%","2,35%","63.04%","C:55.11%","D:53.5%","E:65.51%","0","WmiApSrv_3812--SCService64_3716--Srvhost_3692","0--0--0","0"
"GREENOK","XARISV0713P","5,63%","9,38%","2,35%","64.75%","C:55.11%","D:53.5%","E:65.81%","0","SemsService_3864--WmiApSrv_3772--SCService64_3664","0--0--0","0"
"GREENOK","XARISV0714P","3,99%","6,25%","1,57%","53.25%","C:55.76%","D:48.35%","E:56.12%","0","WmiApSrv_3708--SCService64_3596--Srvhost_3544","0--0--0","0"
"GREENOK","XARISV0715P","1,57%","3,14%","0,79%","63.16%","C:55.11%","D:53.7%","E:65.81%","0","BrokerAgent_2392--System_4--SCService64_3680","5--5--0","0"
"GREENOK","XARISV0716P","8,60%","35,94%","2,35%","60.47%","C:55.77%","D:53.4%","E:64.38%","0","SCService64_3664--Srvhost_3640--MSOIDSVCM_3464","0--0--0","0"
"GREENOK","XARISV0717P","5,55%","11,72%","2,35%","62.62%","C:55.1%","D:53.4%","E:66.93%","0","Automate_3128--Srvhost_3664--SCService64_3684","6--0--0","0"
"GREENOK","XARISV0718P","5,07%","12,32%","1,58%","53.66%","C:55.76%","D:53.7%","E:59.69%","0","WmiApSrv_3760--SCService64_3656--Srvhost_3636","0--0--0","0"
"GREENOK","XARISV0719P","4,30%","7,03%","1,57%","61.91%","C:55.76%","D:48.35%","E:61.27%","0","SCService64_3628--Srvhost_3588--MSOIDSVCM_3432","0--0--0","0"
"GREENOK","XARISV0720P","4,77%","8,60%","0,79%","62.33%","C:55.11%","D:53.7%","E:65.83%","0","WmiApSrv_3712--SCService64_3616--Srvhost_3596","0--0--0","0"
"GREENOK","XARISV0721P","5,94%","8,61%","3,92%","61.89%","C:55.11%","D:53.7%","E:65.8%","0","WmiApSrv_3768--SCService64_3664--Srvhost_3632","0--0--0","0"
"GREENOK","XARISV0722P","7,44%","17,98%","4,70%","54.57%","C:55.11%","D:53.7%","E:60.51%","0","WmiApSrv_3776--SCService64_3664--Srvhost_3640","0--0--0","0"
"GREENOK","XARISV0723P","7,90%","11,73%","5,48%","60.62%","C:55.77%","D:53.7%","E:65.01%","0","WmiApSrv_3712--SCService64_3616--Srvhost_3596","0--0--0","0"
"GREENOK","XARISV0724P","7,02%","8,61%","4,70%","54.42%","C:55.1%","D:53.5%","E:60.37%","0","SCService64_3632--Srvhost_3612--MSOIDSVCM_3444","0--0--0","0"
"GREENOK","XARISV0725P","1,80%","6,25%","0,00%","54.88%","C:55.76%","D:51.72%","E:57.05%","0","WmiApSrv_3776--SCService64_3680--Srvhost_3656","0--0--0","0"
"GREENOK","XARISV0726P","6,57%","10,17%","3,92%","53.74%","C:55.76%","D:53.6%","E:59.55%","0","SCService64_3632--Srvhost_3604--MSOIDSVCM_3428","0--0--0","0"
"GREENOK","XARISV0727P","1,96%","3,13%","0,78%","65.11%","C:55.11%","D:53.7%","E:65.97%","0","System_4--SemsService_3808--WmiApSrv_3720","6--0--0","0"
"GREENOK","XARISV0728P","5,00%","8,60%","2,35%","63.43%","C:55.11%","D:53.7%","E:65.83%","0","System_4--WmiApSrv_3764--SCService64_3668","6--0--0","0"
"GREENOK","XARISV0729P","7,04%","8,61%","4,70%","54.35%","C:55.11%","D:53.7%","E:60.49%","0","WmiApSrv_3796--SCService64_3692--Srvhost_3656","0--0--0","0"
"GREENOK","XARISV0730P","2,68%","4,71%","0,80%","65.28%","C:55.11%","D:53.7%","E:65.97%","0","SemsService_3872--WmiApSrv_3780--SCService64_3672","0--0--0","0"
"GREENOK","XARISV0731P","4,22%","6,25%","2,35%","62.55%","C:55.11%","D:53.7%","E:67.24%","0","WmiApSrv_3748--SCService64_3656--Srvhost_3636","0--0--0","0"
"GREENOK","XARISV0732P","1,42%","3,92%","0,02%","63.13%","C:55.11%","D:53.7%","E:65.8%","0","WmiApSrv_3760--SCService64_3664--Srvhost_3640","0--0--0","0"
"GREENOK","XARISV0733P","8,61%","12,51%","4,70%","63.53%","C:55.1%","D:51.72%","E:64.86%","0","WmiApSrv_3784--SCService64_3668--Srvhost_3648","0--0--0","0"
"GREENOK","XARISV0734P","6,73%","17,98%","1,57%","60.74%","C:55.76%","D:53.7%","E:64.73%","0","SCService64_3612--Srvhost_3588--MSOIDSVCM_3428","0--0--0","0"
"GREENOK","XARISV0735P","4,77%","9,38%","1,57%","63.99%","C:55.77%","D:53.7%","E:65.35%","0","SemsService_3780--WmiApSrv_3696--SCService64_3596","0--0--0","0"
"GREENOK","XARISV0736P","2,11%","9,38%","0,01%","63.06%","C:55.11%","D:53.7%","E:65.81%","0","WmiApSrv_3768--SCService64_3672--Srvhost_3648","0--0--0","0"
"GREENOK","XARISV0737P","8,84%","11,73%","4,70%","61.91%","C:55.77%","D:53.5%","E:64.74%","0","SISIPSService_5780--encsvc_2508--AppVClient_4028","6--6--0","0"
"GREENOK","XARISV0738P","5,88%","9,39%","2,36%","53.56%","C:55.76%","D:53.4%","E:59.26%","0","WmiApSrv_3732--SCService64_3632--Srvhost_3608","0--0--0","0"
,"XACISV3008P",,,,,,,,,,,
,"XAIBSV3017P",,,,,,,,,,,
,"XAIBSV3018P",,,,,,,,,,,
,"XAIBSV3019P",,,,,,,,,,,
,"XAIBSV3020P",,,,,,,,,,,
,"XAIBSV3021P",,,,,,,,,,,
,"XAIBSV3022P",,,,,,,,,,,
,"XAIBSV3023P",,,,,,,,,,,
,"XAIBSV3024P",,,,,,,,,,,
,"XAIISV3017P",,,,,,,,,,,
,"XAIISV3018P",,,,,,,,,,,
,"XAIISV3019P",,,,,,,,,,,
,"XAIISV3020P",,,,,,,,,,,
,"XAIISV3021P",,,,,,,,,,,
,"XAIISV3022P",,,,,,,,,,,
,"XAIISV3023P",,,,,,,,,,,
,"XAIISV3024P",,,,,,,,,,,
,"XALBSV3014P",,,,,,,,,,,
,"XASBSV3017P",,,,,,,,,,,
,"XASBSV3018P",,,,,,,,,,,
,"xatbsv3041p",,,,,,,,,,,
,"xatbsv3042p",,,,,,,,,,,
,"XAVBSV3041P",,,,,,,,,,,
,"XAVBSV3042P",,,,,,,,,,,
,"XAVBSV3043P",,,,,,,,,,,
,"XAVBSV3044P",,,,,,,,,,,
,"XAVBSV3045P",,,,,,,,,,,
,"XAVBSV3046P",,,,,,,,,,,
,"XAVBSV3047P",,,,,,,,,,,
,"XAVBSV3048P",,,,,,,,,,,
,"XAVBSV3049P",,,,,,,,,,,
,"XAVBSV3050P",,,,,,,,,,,
,"XAVBSV3051P",,,,,,,,,,,
,"XAVBSV3052P",,,,,,,,,,,
,"XAVBSV3053P",,,,,,,,,,,
,"XAVISV3009P",,,,,,,,,,,
,"XAVISV3010P",,,,,,,,,,,
,"XAVISV3011P",,,,,,,,,,,
,"XAVISV3012P",,,,,,,,,,,
,"XAVISV3013P",,,,,,,,,,,
,"XAVISV3014P",,,,,,,,,,,
,"XAVISV3015P",,,,,,,,,,,
,"XAVISV3016P",,,,,,,,,,,
,"XAVISV3049P",,,,,,,,,,,
,"XAVISV3050P",,,,,,,,,,,
,"XAVISV3051P",,,,,,,,,,,
,"XAVISV3052P",,,,,,,,,,,
,"XAVISV3053P",,,,,,,,,,,
,"XAVISV3054P",,,,,,,,,,,
,"XAVISV3055P",,,,,,,,,,,
